heure	A_mtime	A_somme	B_mtime	B_somme	charge	conteneurs
23:35:47	1788107970	147883352357	1788124827	147886505646	6.64	22
23:35:53	1788107970	147883352357	1788124827	147886505646	6.99	22
23:35:58	1788107970	147883352357	1788124827	147886505646	6.75	22
23:36:03	1788107970	147883352357	1788124827	147886505646	6.37	22
23:36:08	1788107970	147883352357	1788124827	147886505646	6.42	22
23:36:14	1788107970	147883352357	1788124827	147886505646	6.39	22
23:36:19	1788107970	147883352357	1788124827	147886505646	6.04	22
23:36:24	1788107970	147883352357	1788124827	147886505646	6.11	22
23:36:29	1788107970	147883352357	1788124827	147886505646	5.78	22
23:36:35	1788107970	147883352357	1788124827	147886505646	5.64	22
23:36:40	1788107970	147883352357	1788124827	147886505646	5.59	22
23:36:45	1788107970	147883352357	1788124827	147886505646	5.62	22
23:36:50	1788107970	147883352357	1788124827	147886505646	5.41	22
23:36:56	1788107970	147883352357	1788124827	147886505646	5.30	22
23:37:01	1788107970	147883352357	1788124827	147886505646	5.27	22
23:37:06	1788107970	147883352357	1788124827	147886505646	5.17	22
23:37:11	1788107970	147883352357	1788124827	147886505646	5.08	22
23:37:17	1788107970	147883352357	1788124827	147886505646	5.36	22
23:37:22	1788107970	147883352357	1788124827	147886505646	5.01	22
23:37:27	1788107970	147883352357	1788124827	147886505646	4.77	22
23:37:32	1788107970	147883352357	1788124827	147886505646	4.47	22
23:37:38	1788107970	147883352357	1788124827	147886505646	4.19	22
23:37:43	1788107970	147883352357	1788124827	147886505646	3.93	22
23:37:48	1788107970	147883352357	1788124827	147886505646	3.78	22
23:37:53	1788107970	147883352357	1788124827	147886505646	3.88	22
23:37:59	1788107970	147883352357	1788124827	147886505646	3.73	22
23:38:04	1788107970	147883352357	1788124827	147886505646	3.59	22
23:38:09	1788107970	147883352357	1788124827	147886505646	3.54	22
23:38:15	1788107970	147883352357	1788124827	147886505646	3.66	22
23:38:20	1788107970	147883352357	1788124827	147886505646	4.01	22
23:38:25	1788107970	147883352357	1788124827	147886505646	3.84	22
23:38:30	1788107970	147883352357	1788124827	147886505646	3.78	22
23:38:36	1788107970	147883352357	1788124827	147886505646	3.71	22
23:38:41	1788107970	147883352357	1788124827	147886505646	3.58	22
23:38:46	1788107970	147883352357	1788124827	147886505646	3.61	22
23:38:52	1788107970	147883352357	1788124827	147886505646	3.57	22
23:38:57	1788107970	147883352357	1788124827	147886505646	3.53	22
23:39:02	1788107970	147883352357	1788124827	147886505646	3.32	22
23:39:07	1788107970	147883352357	1788124827	147886505646	3.22	22
23:39:13	1788107970	147883352357	1788124827	147886505646	3.44	22
23:39:18	1788107970	147883352357	1788124827	147886505646	3.32	22
23:39:23	1788107970	147883352357	1788124827	147886505646	3.14	22
23:39:28	1788107970	147883352357	1788124827	147886505646	3.05	22
23:39:34	1788107970	147883352357	1788124827	147886505646	3.12	22
23:39:39	1788107970	147883352357	1788124827	147886505646	2.95	22
23:39:44	1788107970	147883352357	1788124827	147886505646	3.52	22
23:39:49	1788107970	147883352357	1788124827	147886505646	3.40	22
23:39:55	1788107970	147883352357	1788124827	147886505646	3.36	22
23:40:00	1788107970	147883352357	1788124827	147886505646	3.33	22
23:40:05	1788107970	147883352357	1788124827	147886505646	3.23	22
23:40:11	1788107970	147883352357	1788124827	147886505646	3.21	22
23:40:16	1788107970	147883352357	1788124827	147886505646	3.03	22
23:40:21	1788107970	147883352357	1788124827	147886505646	2.79	22
23:40:26	1788107970	147883352357	1788124827	147886505646	2.89	22
23:40:32	1788107970	147883352357	1788124827	147886505646	3.27	22
23:40:37	1788107970	147883352357	1788124827	147886505646	3.09	22
23:40:42	1788107970	147883352357	1788124827	147886505646	2.84	22
23:40:47	1788107970	147883352357	1788124827	147886505646	2.69	22
23:40:53	1788107970	147883352357	1788124827	147886505646	2.72	22
23:40:58	1788107970	147883352357	1788124827	147886505646	2.66	22
23:41:03	1788107970	147883352357	1788124827	147886505646	2.69	22
23:41:08	1788107970	147883352357	1788124827	147886505646	2.87	0
23:41:14	1788107970	147883352357	1788124827	147886505646	2.88	0
23:41:19	1788107970	147883352357	1788124827	147886505646	2.73	0
23:41:24	1788107970	147883352357	1788124827	147886505646	2.51	0
23:41:29	1788107970	147883352357	1788124827	147886505646	2.47	0
23:41:34	1788107970	147883352357	1788124827	147886505646	2.43	0
23:41:39	1788107970	147883352357	1788124827	147886505646	2.24	0
23:41:44	1788107970	147883352357	1788124827	147886505646	2.14	0
23:41:49	1788107970	147883352357	1788124827	147886505646	1.97	0
23:41:54	1788107970	147883352357	1788124827	147886505646	1.89	0
23:41:59	1788107970	147883352357	1788124827	147886505646	1.82	0
23:42:04	1788107970	147883352357	1788124827	147886505646	1.75	0
23:42:09	1788107970	147883352357	1788124827	147886505646	1.61	0
23:42:14	1788107970	147883352357	1788124827	147886505646	1.48	0
23:42:19	1788107970	147883352357	1788124827	147886505646	1.60	0
23:42:25	1788107970	147883352357	1788124827	147886505646	1.64	4
23:42:30	1788107970	147883352357	1788124827	147886505646	1.50	4
23:42:35	1788107970	147883352357	1788124827	147886505646	1.70	6
23:42:40	1788107970	147883352357	1788124827	147886505646	1.65	7
23:42:45	1788107970	147883352357	1788124827	147886505646	1.52	7
23:42:50	1788107970	147883352357	1788124827	147886505646	1.39	7
23:42:56	1788107970	147883352357	1788124827	147886505646	1.36	7
23:43:01	1788107970	147883352357	1788124827	147886505646	1.33	7
23:43:06	1788107970	147883352357	1788124827	147886505646	1.39	7
23:43:11	1788107970	147883352357	1788124827	147886505646	1.36	7
23:43:16	1788107970	147883352357	1788124827	147886505646	1.25	7
23:43:22	1788107970	147883352357	1788124827	147886505646	2.01	7
23:43:27	1788107970	147883352357	1788124827	147886505646	1.93	7
23:43:32	1788107970	147883352357	1788124827	147886505646	1.94	7
23:43:37	1788107970	147883352357	1788124827	147886505646	1.86	7
23:43:42	1788107970	147883352357	1788124827	147886505646	1.71	7
23:43:47	1788107970	147883352357	1788124827	147886505646	1.58	7
23:43:53	1788107970	147883352357	1788124827	147886505646	1.69	7
23:43:58	1788107970	147883352357	1788124827	147886505646	1.95	7
23:44:03	1788107970	147883352357	1788124827	147886505646	1.88	7
23:44:08	1788107970	147883352357	1788124827	147886505646	1.89	7
23:44:13	1788107970	147883352357	1788124827	147886505646	1.90	7
23:44:19	1788107970	147883352357	1788124827	147886505646	2.23	7
23:44:24	1788107970	147883352357	1788124827	147886505646	2.13	7
23:44:29	1788107970	147883352357	1788124827	147886505646	1.96	7
23:44:34	1788107970	147883352357	1788124827	147886505646	1.80	7
23:44:39	1788107970	147883352357	1788124827	147886505646	1.66	7
23:44:45	1788107970	147883352357	1788124827	147886505646	1.60	7
23:44:50	1788107970	147883352357	1788124827	147886505646	1.55	7
23:44:55	1788107970	147883352357	1788124827	147886505646	1.51	7
23:45:00	1788107970	147883352357	1788124827	147886505646	1.39	7
23:45:05	1788107970	147883352357	1788124827	147886505646	1.52	7
23:45:10	1788107970	147883352357	1788124827	147886505646	1.64	7
23:45:16	1788107970	147883352357	1788124827	147886505646	1.59	7
23:45:21	1788107970	147883352357	1788124827	147886505646	2.26	7
23:45:26	1788107970	147883352357	1788124827	147886505646	2.16	7
23:45:31	1788107970	147883352357	1788124827	147886505646	2.07	7
23:45:36	1788107970	147883352357	1788124827	147886505646	1.98	7
23:45:42	1788107970	147883352357	1788124827	147886505646	1.82	7
23:45:47	1788107970	147883352357	1788124827	147886505646	1.76	7
23:45:52	1788107970	147883352357	1788124827	147886505646	1.62	7
23:45:57	1788107970	147883352357	1788124827	147886505646	1.57	7
23:46:02	1788107970	147883352357	1788124827	147886505646	1.52	7
23:46:08	1788107970	147883352357	1788124827	147886505646	1.56	7
23:46:13	1788107970	147883352357	1788124827	147886505646	1.60	7
23:46:18	1788107970	147883352357	1788124827	147886505646	1.47	7
23:46:23	1788107970	147883352357	1788124827	147886505646	1.35	7
23:46:28	1788107970	147883352357	1788124827	147886505646	1.40	7
23:46:33	1788107970	147883352357	1788124827	147886505646	1.61	7
23:46:39	1788107970	147883352357	1788124827	147886505646	1.64	7
23:46:44	1788107970	147883352357	1788124827	147886505646	1.83	7
23:46:49	1788107970	147883352357	1788124827	147886505646	1.76	7
23:46:54	1788107970	147883352357	1788124827	147886505646	1.86	7
23:46:59	1788107970	147883352357	1788124827	147886505646	1.79	7
23:47:05	1788107970	147883352357	1788124827	147886505646	1.89	7
23:47:10	1788107970	147883352357	1788124827	147886505646	1.82	7
23:47:15	1788107970	147883352357	1788124827	147886505646	1.75	7
23:47:20	1788107970	147883352357	1788124827	147886505646	1.61	7
23:47:25	1788107970	147883352357	1788124827	147886505646	1.88	7
23:47:31	1788107970	147883352357	1788124827	147886505646	1.73	7
23:47:36	1788107970	147883352357	1788124827	147886505646	1.59	7
23:47:41	1788107970	147883352357	1788124827	147886505646	1.63	7
23:47:46	1788107970	147883352357	1788124827	147886505646	1.66	7
23:47:51	1788107970	147883352357	1788124827	147886505646	1.60	7
23:47:56	1788107970	147883352357	1788124827	147886505646	1.96	7
23:48:02	1788107970	147883352357	1788124827	147886505646	2.04	7
23:48:07	1788107970	147883352357	1788124827	147886505646	2.04	7
23:48:12	1788107970	147883352357	1788124827	147886505646	1.88	7
23:48:17	1788107970	147883352357	1788124827	147886505646	2.05	7
23:48:22	1788107970	147883352357	1788124827	147886505646	2.12	7
23:48:28	1788107970	147883352357	1788124827	147886505646	2.03	7
23:48:33	1788107970	147883352357	1788124827	147886505646	1.87	7
23:48:38	1788107970	147883352357	1788124827	147886505646	2.04	7
23:48:43	1788107970	147883352357	1788124827	147886505646	2.20	7
23:48:48	1788107970	147883352357	1788124827	147886505646	2.26	7
23:48:54	1788107970	147883352357	1788124827	147886505646	2.24	7
23:48:59	1788107970	147883352357	1788124827	147886505646	2.22	7
23:49:04	1788107970	147883352357	1788124827	147886505646	2.20	7
23:49:09	1788107970	147883352357	1788124827	147886505646	2.19	7
23:49:14	1788107970	147883352357	1788124827	147886505646	2.17	7
23:49:20	1788107970	147883352357	1788124827	147886505646	2.32	7
23:49:25	1788107970	147883352357	1788124827	147886505646	2.37	7
23:49:30	1788107970	147883352357	1788124827	147886505646	2.34	7
23:49:35	1788107970	147883352357	1788124827	147886505646	2.64	7
23:49:40	1788107970	147883352357	1788124827	147886505646	2.58	7
23:49:46	1788107970	147883352357	1788124827	147886505646	2.62	7
23:49:51	1788107970	147883352357	1788124827	147886505646	2.57	7
23:49:56	1788107970	147883352357	1788124827	147886505646	2.60	7
23:50:01	1788107970	147883352357	1788124827	147886505646	2.47	7
23:50:06	1788107970	147883352357	1788124827	147886505646	2.44	7
23:50:11	1788107970	147883352357	1788124827	147886505646	2.48	7
23:50:17	1788107970	147883352357	1788124827	147886505646	2.72	7
23:50:22	1788107970	147883352357	1788124827	147886505646	2.58	7
23:50:27	1788107970	147883352357	1788124827	147886505646	2.69	7
23:50:32	1788107970	147883352357	1788124827	147886505646	2.80	7
23:50:37	1788107970	147883352357	1788124827	147886505646	2.81	7
23:50:43	1788107970	147883352357	1788124827	147886505646	2.99	7
23:50:48	1788107970	147883352357	1788124827	147886505646	2.99	7
23:50:53	1788107970	147883352357	1788124827	147886505646	2.91	7
23:50:58	1788107970	147883352357	1788124827	147886505646	2.84	7
23:51:03	1788107970	147883352357	1788124827	147886505646	2.93	7
23:51:08	1788107970	147883352357	1788124827	147886505646	2.94	7
23:51:14	1788107970	147883352357	1788124827	147886505646	2.78	7
23:51:19	1788107970	147883352357	1788124827	147886505646	2.72	7
23:51:24	1788107970	147883352357	1788124827	147886505646	2.74	7
23:51:29	1788107970	147883352357	1788124827	147886505646	2.68	7
23:51:34	1788107970	147883352357	1788124827	147886505646	2.55	7
23:51:40	1788107970	147883352357	1788124827	147886505646	2.58	7
23:51:45	1788107970	147883352357	1788124827	147886505646	2.54	7
23:51:50	1788107970	147883352357	1788124827	147886505646	2.49	7
23:51:55	1788107970	147883352357	1788124827	147886505646	2.61	7
23:52:00	1788107970	147883352357	1788124827	147886505646	2.40	7
23:52:05	1788107970	147883352357	1788124827	147886505646	2.45	7
23:52:11	1788107970	147883352357	1788124827	147886505646	2.58	7
23:52:16	1788107970	147883352357	1788124827	147886505646	2.61	7
23:52:21	1788107970	147883352357	1788124827	147886505646	2.64	7
23:52:26	1788107970	147883352357	1788124827	147886505646	2.67	7
23:52:31	1788107970	147883352357	1788124827	147886505646	2.70	7
23:52:37	1788107970	147883352357	1788124827	147886505646	2.52	7
23:52:42	1788107970	147883352357	1788124827	147886505646	2.55	7
23:52:47	1788107970	147883352357	1788124827	147886505646	2.43	7
23:52:52	1788107970	147883352357	1788124827	147886505646	2.40	7
23:52:57	1788107970	147883352357	1788124827	147886505646	2.52	7
23:53:03	1788107970	147883352357	1788124827	147886505646	2.48	7
23:53:08	1788107970	147883352357	1788124827	147886505646	2.52	7
23:53:13	1788107970	147883352357	1788124827	147886505646	2.56	7
23:53:18	1788107970	147883352357	1788124827	147886505646	2.76	7
23:53:23	1788107970	147883352357	1788124827	147886505646	2.78	7
23:53:28	1788107970	147883352357	1788124827	147886505646	2.63	7
23:53:34	1788107970	147883352357	1788124827	147886505646	2.50	7
23:53:39	1788107970	147883352357	1788124827	147886505646	2.46	7
23:53:44	1788107970	147883352357	1788124827	147886505646	2.43	7
23:53:49	1788107970	147883352357	1788124827	147886505646	2.55	7
23:53:54	1788107970	147883352357	1788124827	147886505646	2.59	7
23:54:00	1788107970	147883352357	1788124827	147886505646	2.62	7
23:54:05	1788107970	147883352357	1788124827	147886505646	2.89	5
23:54:10	1788107970	147883352357	1788124827	147886505646	3.06	5
23:54:15	1788107970	147883352357	1788124827	147886505646	2.98	6
23:54:20	1788107970	147883352357	1788124827	147886505646	2.90	7
23:54:25	1788107970	147883352357	1788124827	147886505646	3.55	7
23:54:30	1788107970	147883352357	1788124827	147886505646	3.58	7
23:54:36	1788107970	147883352357	1788124827	147886505646	3.62	7
23:54:41	1788107970	147883352357	1788124827	147886505646	3.57	7
23:54:46	1788107970	147883352357	1788124827	147886505646	3.44	7
23:54:51	1788107970	147883352357	1788124827	147886505646	3.33	7
23:54:56	1788107970	147883352357	1788124827	147886505646	3.22	7
23:55:02	1788107970	147883352357	1788124827	147886505646	3.20	7
23:55:07	1788107970	147883352357	1788124827	147886505646	3.01	7
23:55:12	1788107970	147883352357	1788124827	147886505646	3.09	7
23:55:17	1788107970	147883352357	1788124827	147886505646	3.48	7
23:55:22	1788107970	147883352357	1788124827	147886505646	3.92	7
23:55:27	1788107970	147883352357	1788124827	147886505646	3.93	7
23:55:33	1788107970	147883352357	1788124827	147886505646	3.86	7
23:55:38	1788107970	147883352357	1788124827	147886505646	3.79	7
23:55:43	1788107970	147883352357	1788124827	147886505646	3.80	7
23:55:48	1788107970	147883352357	1788124827	147886505646	3.90	7
23:55:53	1788107970	147883352357	1788124827	147886505646	3.99	7
23:55:59	1788107970	147883352357	1788124827	147886505646	3.99	7
23:56:04	1788107970	147883352357	1788124827	147886505646	3.83	7
23:56:09	1788107970	147883352357	1788124827	147886505646	3.84	7
23:56:14	1788107970	147883352357	1788124827	147886505646	3.70	7
23:56:19	1788107970	147883352357	1788124827	147886505646	3.56	7
23:56:25	1788107970	147883352357	1788124827	147886505646	3.43	7
23:56:30	1788107970	147883352357	1788124827	147886505646	3.56	7
23:56:35	1788107970	147883352357	1788124827	147886505646	3.52	7
23:56:40	1788107970	147883352357	1788124827	147886505646	4.04	7
23:56:45	1788107970	147883352357	1788124827	147886505646	3.79	7
23:56:51	1788107970	147883352357	1788124827	147886505646	3.65	7
23:56:56	1788107970	147883352357	1788124827	147886505646	3.60	7
23:57:01	1788107970	147883352357	1788124827	147886505646	3.47	7
23:57:06	1788107970	147883352357	1788124827	147886505646	3.35	7
23:57:11	1788107970	147883352357	1788124827	147886505646	3.16	7
23:57:16	1788107970	147883352357	1788124827	147886505646	2.99	7
23:57:22	1788107970	147883352357	1788124827	147886505646	2.99	7
23:57:27	1788107970	147883352357	1788124827	147886505646	2.99	7
23:57:32	1788107970	147883352357	1788124827	147886505646	2.83	7
23:57:37	1788107970	147883352357	1788124827	147886505646	2.68	7
23:57:42	1788107970	147883352357	1788124827	147886505646	2.63	7
23:57:48	1788107970	147883352357	1788124827	147886505646	2.50	7
23:57:53	1788107970	147883352357	1788124827	147886505646	2.54	7
23:57:58	1788107970	147883352357	1788124827	147886505646	2.50	7
23:58:03	1788107970	147883352357	1788124827	147886505646	2.38	7
23:58:08	1788107970	147883352357	1788124827	147886505646	2.67	7
23:58:14	1788107970	147883352357	1788124827	147886505646	2.69	7
23:58:19	1788107970	147883352357	1788124827	147886505646	2.48	7
23:58:24	1788107970	147883352357	1788124827	147886505646	2.36	7
23:58:29	1788107970	147883352357	1788124827	147886505646	2.25	7
23:58:34	1788107970	147883352357	1788124827	147886505646	2.07	7
23:58:39	1788107970	147883352357	1788124827	147886505646	1.98	7
23:58:45	1788107970	147883352357	1788124827	147886505646	2.07	7
23:58:50	1788107970	147883352357	1788124827	147886505646	1.98	7
23:58:55	1788107970	147883352357	1788124827	147886505646	1.82	7
23:59:00	1788107970	147883352357	1788124827	147886505646	1.76	7
23:59:05	1788107970	147883352357	1788124827	147886505646	1.61	7
23:59:11	1788107970	147883352357	1788124827	147886505646	1.65	7
23:59:16	1788107970	147883352357	1788124827	147886505646	1.51	7
23:59:21	1788107970	147883352357	1788124827	147886505646	1.39	7
23:59:26	1788107970	147883352357	1788124827	147886505646	1.52	7
23:59:31	1788107970	147883352357	1788124827	147886505646	1.56	5
23:59:37	1788107970	147883352357	1788124827	147886505646	1.68	5
23:59:42	1788107970	147883352357	1788124827	147886505646	2.19	5
23:59:47	1788107970	147883352357	1788124827	147886505646	2.26	7
23:59:52	1788107970	147883352357	1788124827	147886505646	2.24	7
23:59:57	1788107970	147883352357	1788124827	147886505646	2.14	7
00:00:02	1788107970	147883352357	1788124827	147886505646	2.05	7
00:00:08	1788107970	147883352357	1788124827	147886505646	2.28	7
00:00:13	1788107970	147883352357	1788124827	147886505646	2.18	7
00:00:18	1788107970	147883352357	1788124827	147886505646	2.01	7
00:00:23	1788107970	147883352357	1788124827	147886505646	2.01	7
00:00:28	1788107970	147883352357	1788124827	147886505646	1.84	7
00:00:34	1788107970	147883352357	1788124827	147886505646	1.78	7
00:00:39	1788107970	147883352357	1788124827	147886505646	1.71	7
00:00:44	1788107970	147883352357	1788124827	147886505646	1.74	7
00:00:49	1788107970	147883352357	1788124827	147886505646	1.60	7
00:00:54	1788107970	147883352357	1788124827	147886505646	1.79	7
00:01:00	1788107970	147883352357	1788124827	147886505646	2.13	7
00:01:05	1788107970	147883352357	1788124827	147886505646	2.04	7
00:01:10	1788107970	147883352357	1788124827	147886505646	1.87	7
00:01:15	1788107970	147883352357	1788124827	147886505646	1.72	7
00:01:20	1788107970	147883352357	1788124827	147886505646	1.67	7
00:01:26	1788107970	147883352357	1788124827	147886505646	1.69	7
00:01:31	1788107970	147883352357	1788124827	147886505646	1.56	7
00:01:36	1788107970	147883352357	1788124827	147886505646	1.51	7
00:01:41	1788107970	147883352357	1788124827	147886505646	1.55	7
00:01:46	1788107970	147883352357	1788124827	147886505646	1.43	7
00:01:52	1788107970	147883352357	1788124827	147886505646	1.39	7
00:01:57	1788107970	147883352357	1788124827	147886505646	1.33	7
00:02:02	1788107970	147883352357	1788124827	147886505646	1.22	7
00:02:07	1788107970	147883352357	1788124827	147886505646	1.53	7
00:02:12	1788107970	147883352357	1788124827	147886505646	1.57	7
00:02:18	1788107970	147883352357	1788124827	147886505646	1.52	7
00:02:23	1788107970	147883352357	1788124827	147886505646	1.48	7
00:02:28	1788107970	147883352357	1788124827	147886505646	1.36	7
00:02:33	1788107970	147883352357	1788124827	147886505646	1.25	7
00:02:38	1788107970	147883352357	1788124827	147886505646	1.31	7
00:02:43	1788107970	147883352357	1788124827	147886505646	1.37	7
00:02:49	1788107970	147883352357	1788124827	147886505646	1.50	7
